id,word,freq,doc_freq
3096,caliemia,4,1
3102,venéreo,4,1
3141,ninfa,4,1
29,laringite,3,1
955,volar,3,1
1027,sebáceo,3,1
1406,quero,3,1
1551,increta,3,1
1708,anencefalia,3,1
1970,glabela,3,1
2012,verbo,3,1
2063,dinamo,3,1
2121,falácia,3,1
2205,braquiocefálico,3,1
2227,leiomiossarcoma,3,1
2247,polímero,3,1
2316,salinidade,3,1
2361,beribéri,3,1
2380,estrógeno,3,1
2503,periostite,3,1
2612,botija,3,1
2648,sínfise,3,1
2649,virologia,3,1
2684,geno,3,1
2732,epidermólise,3,1
2747,quilha,3,1
2829,sardas,3,1
2869,neurônio,3,1
2876,bezoar,3,1
2903,latrodectismo,3,1
2935,transcutâneo,3,1
2977,decocção,3,1
3011,sindesmose,3,1
3058,barbeiro,3,1
3072,traquéia,3,1
3094,inflexão,3,1
3103,geni,3,1
3116,prosopagnosia,3,1
1102,repositório,2,1
1139,azedo,2,1
1189,xifo,2,1
1653,ortodontia,2,1
1676,troquiter,2,1
1709,gastrosquise,2,1
1712,polidactilia,2,1
1868,albinismo,2,1
1880,espícula,2,1
1920,crural,2,1
1964,estria,2,1
2011,afeto,2,1
2023,coxalgia,2,1
2027,centrípeto,2,1
2048,linfocitopenia,2,1
2092,dendrito,2,1
2111,ulna,2,1
2173,hepatectomia,2,1
2180,nodo,2,1
2203,torcular,2,1
2206,uncus,2,1
2242,precordial,2,1
2270,quimo,2,1
2277,siderose,2,1
2290,causalgia,2,1
2296,intussuscepção,2,1
2310,bioecologia,2,1
2318,hemolinfa,2,1
2366,esteatorréia,2,1
2370,muscarínico,2,1
2378,umidade,2,1
2388,antígeno,2,1
2429,aréola,2,1
2457,fava,2,1
2463,agitante,2,1
2466,timbre,2,1
2470,mastologia,2,1
2527,uricosúria,2,1
2556,maléolo,2,1
2603,gengiva,2,1
2610,piemia,2,1
2673,colposcopia,2,1
2679,fluvial,2,1
2700,reprimir,2,1
2712,umbilicação,2,1
2731,flebografia,2,1
2745,evisceração,2,1
2748,vela,2,1
2754,talão,2,1
2766,homeopatia,2,1
2769,lipídio,2,1
2770,hipsarritmia,2,1
2782,quadriplegia,2,1
2808,reificação,2,1
2809,catarse,2,1
2810,repugnância,2,1
2814,naturalismo,2,1
2816,dispensário,2,1
2830,esquírola,2,1
2839,sexologia,2,1
2871,tabaqueira,2,1
2873,spotting,2,1
2885,exorcismo,2,1
2886,resinas,2,1
2896,fatigabilidade,2,1
2913,tauro,2,1
2914,ecletismo,2,1
2931,linfonodo,2,1
2969,perecer,2,1
2973,ingrediente,2,1
3010,tróclea,2,1
3018,sincondrose,2,1
3020,tubérculo,2,1
3022,panturrilha,2,1
3030,forame,2,1
3048,paroxismo,2,1
3083,epífise,2,1
3089,pronação,2,1
3092,patognomônico,2,1
3108,qid,2,1
3127,escarlatina,2,1
3131,nádega,2,1
3136,pero,2,1
3140,pesadelo,2,1
3144,impermeável,2,1
3145,maceração,2,1
135,bis,1,1
175,ortostático,1,1
269,ornitose,1,1
522,calafrio,1,1
541,ergo,1,1
547,repelente,1,1
559,recrudescência,1,1
682,policitemia,1,1
725,mastodinia,1,1
726,transdérmico,1,1
731,masturbação,1,1
735,vaginite,1,1
810,espécime,1,1
819,menisco,1,1
824,viricida,1,1
873,apócrino,1,1
874,sebo,1,1
883,leucoplasia,1,1
898,decalvante,1,1
903,eletrólise,1,1
908,quérion,1,1
923,rosácea,1,1
927,hidradenite,1,1
942,polução,1,1
976,pregresso,1,1
994,delo,1,1
1009,xantoma,1,1
1019,lisado,1,1
1051,vaporizador,1,1
1076,regurgitar,1,1
1083,empastamento,1,1
1110,sedar,1,1
1152,salpinge,1,1
1154,paramétrio,1,1
1175,psicodrama,1,1
1191,metâmero,1,1
1202,escoriação,1,1
1204,otorragia,1,1
1261,afogamento,1,1
1273,transgredir,1,1
1309,adelfo,1,1
1355,hálito,1,1
1371,esporo,1,1
1381,ecossistema,1,1
1384,mutualismo,1,1
1387,ílio,1,1
1389,hermético,1,1
1392,sindactilia,1,1
1400,pala,1,1
1409,praxe,1,1
1421,ágata,1,1
1516,vulnerante,1,1
1540,multípara,1,1
1544,haplóide,1,1
1545,trofozoíto,1,1
1559,cloaca,1,1
1565,excêntrico,1,1
1567,mano,1,1
1578,balanite,1,1
1604,flexura,1,1
1606,desinfetante,1,1
1623,radiopaco,1,1
1635,vis,1,1
1641,zumbido,1,1
1659,centrífugo,1,1
1677,gleno,1,1
1678,troquino,1,1
1682,cominutivo,1,1
1693,eletrocoagulação,1,1
1702,anfófilo,1,1
1722,artrocentese,1,1
1723,xarope,1,1
1759,estival,1,1
1763,omalgia,1,1
1788,tenesmo,1,1
1798,polinevrite,1,1
1809,microlitíase,1,1
1820,censura,1,1
1829,pirexia,1,1
1867,verrucoso,1,1
1871,hemi,1,1
1872,floco,1,1
1875,agamaglobulinemia,1,1
1887,pituitária,1,1
1888,favo,1,1
1903,erétil,1,1
1906,antiarrítmico,1,1
1910,levógiro,1,1
1927,levo,1,1
1930,rarefação,1,1
1931,lacunar,1,1
1933,êmbolo,1,1
1939,cleido,1,1
1944,indelével,1,1
1953,aerofagia,1,1
1954,transiluminação,1,1
1956,neurofisiologia,1,1
1962,espástico,1,1
1963,cãibra,1,1
1968,éctima,1,1
2007,flictena,1,1
2009,infantilismo,1,1
2019,fibroblasto,1,1
2025,calo,1,1
2029,megacólon,1,1
2033,iatro,1,1
2034,pletora,1,1
2035,furfur,1,1
2036,onicomicose,1,1
2037,tinea,1,1
2038,interdigital,1,1
2040,colelitíase,1,1
2043,anoxia,1,1
2046,onicólise,1,1
2052,ventriculite,1,1
2057,orqui,1,1
2060,viscoso,1,1
2070,retração,1,1
2071,longilíneo,1,1
2077,tabe,1,1
2080,asséptico,1,1
2081,fóvea,1,1
2084,cadastro,1,1
2087,inapto,1,1
2089,hemoglobinúria,1,1
2093,taco,1,1
2098,eutrófico,1,1
2101,osteoartrite,1,1
2103,glossário,1,1
2104,blastema,1,1
2124,eminência,1,1
2134,andrologia,1,1
2148,metabólito,1,1
2149,fundir,1,1
2151,epidídimo,1,1
2152,vasectomia,1,1
2157,monotonia,1,1
2166,resolutivo,1,1
2167,pauci,1,1
2182,xenodiagnóstico,1,1
2183,tripanossoma,1,1
2184,meso,1,1
2185,exsanguinotransfusão,1,1
2188,porosidade,1,1
2191,fluir,1,1
2192,efluente,1,1
2193,áxis,1,1
2194,totem,1,1
2201,esfeno,1,1
2208,fleimão,1,1
2232,manco,1,1
2233,cretinismo,1,1
2257,ventilar,1,1
2258,geo,1,1
2264,cisura,1,1
2267,mucina,1,1
2278,medusa,1,1
2281,plica,1,1
2282,diplo,1,1
2284,odo,1,1
2292,disestesia,1,1
2300,hipotrofia,1,1
2303,poste,1,1
2304,cúmulo,1,1
2315,pupa,1,1
2317,zoofilia,1,1
2321,hematina,1,1
2324,elefantíase,1,1
2328,zooprofilaxia,1,1
2331,motoneurônio,1,1
2332,mioneural,1,1
2333,visar,1,1
2338,panículo,1,1
2339,cimo,1,1
2340,nupcialidade,1,1
2348,inciso,1,1
2349,eletrocautério,1,1
2354,triturar,1,1
2364,hipocloridria,1,1
2382,carcinogênese,1,1
2384,senilidade,1,1
2386,sepse,1,1
2389,maconha,1,1
2397,efi,1,1
2399,pecto,1,1
2401,vestígio,1,1
2405,zóster,1,1
2406,fito,1,1
2412,ofegante,1,1
2417,lagoftalmo,1,1
2421,pastilha,1,1
2423,poroso,1,1
2430,metáfase,1,1
2436,festinação,1,1
2438,cibernética,1,1
2441,esquizo,1,1
2443,onírico,1,1
2450,eugenia,1,1
2451,personalista,1,1
2454,melaço,1,1
2456,desmo,1,1
2461,queno,1,1
2467,raquialgia,1,1
2474,filóide,1,1
2476,escama,1,1
2481,xantomatoso,1,1
2482,mico,1,1
2484,corio,1,1
2485,adenóide,1,1
2486,aspersão,1,1
2488,quiasma,1,1
2490,pato,1,1
2491,funda,1,1
2494,crito,1,1
2496,abrasão,1,1
2497,purgativo,1,1
2508,toxemia,1,1
2510,angeíte,1,1
2515,marcial,1,1
2518,expectorante,1,1
2522,ateroma,1,1
2524,excreta,1,1
2525,podagra,1,1
2530,yang,1,1
2534,ninfomania,1,1
2536,psiquismo,1,1
2538,tenso,1,1
2542,cauterização,1,1
2544,cefalalgia,1,1
2545,catártico,1,1
2546,psicanálise,1,1
2547,aposto,1,1
2549,lema,1,1
2554,espectrofotômetro,1,1
2557,escafóide,1,1
2558,procriar,1,1
2559,agnóstico,1,1
2566,nativo,1,1
2572,categute,1,1
2579,retrógrado,1,1
2580,extrofia,1,1
2589,patogênico,1,1
2591,evaporação,1,1
2594,noso,1,1
2597,cida,1,1
2599,coro,1,1
2600,nutrir,1,1
2604,cemento,1,1
2605,colutório,1,1
2611,gala,1,1
2619,refrigerante,1,1
2622,amato,1,1
2624,pielo,1,1
2632,sinopse,1,1
2633,miolo,1,1
2636,repleção,1,1
2637,poso,1,1
2640,lico,1,1
2645,clister,1,1
2647,mio,1,1
2650,variolização,1,1
2660,vitelino,1,1
2661,quadríceps,1,1
2662,genese,1,1
2663,trepanação,1,1
2664,vagem,1,1
2665,reologia,1,1
2666,giardíase,1,1
2669,estafilo,1,1
2671,autoclave,1,1
2672,condom,1,1
2674,cervicite,1,1
2675,vaginismo,1,1
2676,papanicolau,1,1
2678,quimera,1,1
2682,rodo,1,1
2686,ingurgitação,1,1
2687,proctoscopia,1,1
2696,zóico,1,1
2697,gelatinase,1,1
2702,bula,1,1
2704,miscigenação,1,1
2709,vegetante,1,1
2710,condiloma,1,1
2713,eructação,1,1
2714,acromegalia,1,1
2722,plêiade,1,1
2723,caseificação,1,1
2730,varicoflebite,1,1
2737,emulsão,1,1
2740,porfiria,1,1
2743,epicanto,1,1
2744,truncado,1,1
2746,falx,1,1
2749,prego,1,1
2750,prognatismo,1,1
2756,idiossincrasia,1,1
2757,sinistro,1,1
2759,azia,1,1
2764,espleno,1,1
2765,alcatrão,1,1
2771,volumetria,1,1
2776,mudo,1,1
2777,obsoleto,1,1
2778,yogurt,1,1
2779,metrite,1,1
2780,salpingite,1,1
2784,plegia,1,1
2785,tiro,1,1
2786,vacúolo,1,1
2787,vacuidade,1,1
2788,retrognatia,1,1
2790,carie,1,1
2791,fagocitar,1,1
2792,fleuma,1,1
2793,pícnico,1,1
2794,somatotonia,1,1
2797,polaciúria,1,1
2798,nictúria,1,1
2801,pasteurização,1,1
2803,anarquia,1,1
2805,excremento,1,1
2806,epistemologia,1,1
2811,purga,1,1
2812,carbúnculo,1,1
2813,germe,1,1
2815,volúpia,1,1
2818,opressão,1,1
2819,instinto,1,1
2820,putrefação,1,1
2822,pulsão,1,1
2824,mimese,1,1
2825,escrúpulo,1,1
2827,bastonete,1,1
2832,sico,1,1
2834,átrio,1,1
2835,hidrose,1,1
2838,fecundo,1,1
2840,aberração,1,1
2841,perversão,1,1
2842,exibicionismo,1,1
2844,sadismo,1,1
2847,rapport,1,1
2850,ictiose,1,1
2851,adipsia,1,1
2852,natremia,1,1
2854,pituitário,1,1
2857,obsolescência,1,1
2858,hafe,1,1
2859,híbrido,1,1
2861,glande,1,1
2864,injetado,1,1
2865,mascar,1,1
2866,afrodisíaco,1,1
2867,tônico,1,1
2868,toxicomania,1,1
2870,bacteriófago,1,1
2874,adesividade,1,1
2875,diástole,1,1
2877,amolecimento,1,1
2878,papaína,1,1
2879,tabagista,1,1
2880,lume,1,1
2881,persuasão,1,1
2883,estancar,1,1
2884,escalpelo,1,1
2888,neuralgia,1,1
2893,labirintite,1,1
2894,tonto,1,1
2895,neurinoma,1,1
2898,abulia,1,1
2899,factício,1,1
2900,vivenciar,1,1
2901,pago,1,1
2902,funil,1,1
2904,fasciculação,1,1
2905,atropina,1,1
2906,torniquete,1,1
2908,topologia,1,1
2910,sinuosidade,1,1
2916,alheamento,1,1
2917,sucedâneo,1,1
2918,ego,1,1
2919,enema,1,1
2921,pernicioso,1,1
2928,incoercível,1,1
2929,fotopsia,1,1
2930,inveterado,1,1
2933,exotoxina,1,1
2934,diapedese,1,1
2937,anóxia,1,1
2938,fibroplasia,1,1
2939,rombo,1,1
2940,lividez,1,1
2941,palatabilidade,1,1
2942,feno,1,1
2943,raspagem,1,1
2944,fermento,1,1
2945,opalescente,1,1
2946,vertex,1,1
2947,roentgen,1,1
2949,colecistografia,1,1
2950,oco,1,1
2952,osmose,1,1
2953,pinocitose,1,1
2954,troco,1,1
2955,fenocópia,1,1
2957,anticoncepção,1,1
2958,padecer,1,1
2959,heterogêneo,1,1
2960,dispnéia,1,1
2961,pedese,1,1
2964,loja,1,1
2966,obnubilação,1,1
2967,dino,1,1
2968,dispensação,1,1
2970,salubre,1,1
2972,vicariante,1,1
2974,putativo,1,1
2975,narcótico,1,1
2978,emoliente,1,1
2979,bálsamo,1,1
2980,oculista,1,1
2981,emplastro,1,1
2982,anódino,1,1
2983,disenteria,1,1
2984,apoplexia,1,1
2985,venenoso,1,1
2986,caverna,1,1
2987,seiva,1,1
2988,torpor,1,1
2989,limbo,1,1
2990,esculápio,1,1
2991,pio,1,1
2992,eutimia,1,1
2993,sociopata,1,1
2996,histero,1,1
2997,decíduo,1,1
2998,enfermar,1,1
2999,psicoléptico,1,1
3000,mielo,1,1
3002,teta,1,1
3003,cromosoma,1,1
3004,condro,1,1
3005,isótopo,1,1
3006,eritroblastose,1,1
3007,paludismo,1,1
3009,bíceps,1,1
3012,equino,1,1
3013,impulsão,1,1
3014,lancinante,1,1
3016,bigorna,1,1
3017,primórdio,1,1
3019,magnum,1,1
3021,afonia,1,1
3023,moléstia,1,1
3027,sublimação,1,1
3028,iatrogênico,1,1
3029,estrangúria,1,1
3032,colágeno,1,1
3033,raque,1,1
3034,fenestração,1,1
3036,sanguinolento,1,1
3037,hipercalemia,1,1
3038,calculose,1,1
3041,clitóris,1,1
3042,reumatismo,1,1
3043,esfoliação,1,1
3045,esplâncnico,1,1
3049,terror,1,1
3050,susto,1,1
3052,sopor,1,1
3053,geofagia,1,1
3055,hebefrenia,1,1
3057,prolixidade,1,1
3059,destro,1,1
3060,gagueira,1,1
3061,tique,1,1
3062,sestro,1,1
3063,histerossonografia,1,1
3065,odontologia,1,1
3066,toro,1,1
3067,epizoologia,1,1
3069,fúrcula,1,1
3070,plaquetopenia,1,1
3071,mesoderma,1,1
3073,esôfago,1,1
3074,lactante,1,1
3076,mamar,1,1
3077,pressor,1,1
3079,bochecho,1,1
3080,elixir,1,1
3081,excipiente,1,1
3082,periósteo,1,1
3084,lupo,1,1
3087,míngua,1,1
3090,anisocitose,1,1
3091,abscesso,1,1
3093,cilindrúria,1,1
3095,eretismo,1,1
3097,colírio,1,1
3098,deflexão,1,1
3100,transfundir,1,1
3101,incomodada,1,1
3104,espátula,1,1
3105,floculação,1,1
3106,lecitina,1,1
3107,donovanose,1,1
3109,radioisótopo,1,1
3110,estereotipia,1,1
3111,ecolalia,1,1
3113,alexia,1,1
3114,agrafia,1,1
3115,dislexia,1,1
3117,quemose,1,1
3118,galo,1,1
3119,prepúcio,1,1
3120,atetose,1,1
3121,pericondrite,1,1
3123,hedonismo,1,1
3125,mimetismo,1,1
3126,calva,1,1
3128,aflito,1,1
3129,tintura,1,1
3130,gargarejo,1,1
3132,reo,1,1
3133,turgescência,1,1
3134,buco,1,1
3135,gaguez,1,1
3137,abstração,1,1
3138,ideo,1,1
3139,lipemia,1,1
3142,metamorfose,1,1
3143,virose,1,1
3146,bursa,1,1
3147,empirismo,1,1
